S	I	R	Total	Time
63.2125426043	683.344726553	11324.3716844	12070.9289536	63.0

64.3205875723	680.568851216	11326.1098944	12070.9993332	63.0

62.2666824514	617.726089752	11390.9430511	12070.9358233	64.0

63.3869709718	615.238733218	11392.3736935	12070.9993977	64.0

61.5544060838	558.405573168	11450.9820472	12070.9420264	65.0

62.6874171653	556.177600072	11452.1344386	12070.9994559	65.0

61.04680621	504.78509453	11505.1157272	12070.9476279	66.0

62.1930284909	502.790183122	11506.0162968	12070.9995084	66.0

60.7197642317	456.321523048	11553.911399	12070.9526863	67.0

61.8796824916	454.535922181	11554.5839512	12070.9995559	67.0

60.5530260595	412.522091747	11597.8821365	12070.9572543	68.0

61.7271120164	410.924391089	11598.3480957	12070.9995988	68.0

60.5294771328	372.9400737	11637.4918288	12070.9613796	69.0

61.7181833033	371.510988893	11637.7704653	12070.9996375	69.0

60.6345697525	337.17074189	11673.1597935	12070.9651051	70.0

61.8383255005	335.892915385	11673.2684315	12070.9996724	70.0

60.8558677261	304.847618705	11705.2649832	12070.9684697	71.0

62.0750768666	303.705436302	11705.2191908	12070.999704	71.0

61.182681994	275.639011885	11734.1498144	12070.9715082	72.0

62.4177214975	274.618434586	11733.9635764	12070.9997325	72.0

61.6057772865	249.244827778	11760.1236474	12070.9742525	73.0

62.8569967597	248.333238275	11759.8095232	12070.9997583	73.0

62.1171345903	225.393649024	11783.4659474	12070.976731	74.0

63.3848562973	224.57971197	11783.0352133	12070.9997815	74.0

62.7097577308	203.840061584	11804.4291502	12070.9789695	75.0

63.9942769887	203.113596726	11803.8919288	12070.9998025	75.0

63.3775150313	184.362214957	11823.2412614	12070.9809914	76.0

64.6791008599	183.714082168	11822.6066385	12070.9998215	76.0

64.1150090179	166.759599074	11840.1082095	12070.9828176	77.0

65.4339049586	166.181594332	11839.3843394	12070.9998386	77.0

64.9174686678	150.851021514	11855.2159769	12070.9844671	78.0

66.2538937117	150.335782907	11854.4101775	12070.9998541	78.0

65.7806598726	136.472769185	11868.7325281	12070.9859572	79.0

67.134809454	136.013692064	11867.8513666	12070.9998681	79.0

66.7008106908	123.476939332	11880.8095532	12070.9873032	80.0

68.0728577166	123.06809978	11879.8589233	12070.9998807	80.0

67.6745486659	111.729925542	11891.584045	12070.9885192	81.0

69.0646445599	111.366011402	11890.5692362	12070.9998922	81.0

68.6988480326	101.111045362	11901.1797244	12070.9896178	82.0

70.1071237789	100.787294107	11900.1054846	12070.9999025	82.0

69.7709850635	91.5112970364	11909.7083282	12070.9906103	83.0

71.1975522393	91.2234398282	11908.5789197	12070.9999118	83.0

70.8885001448	82.8322338111	11917.2707732	12070.9915071	84.0

72.3334519349	82.576445163	11916.0900231	12070.9999202	84.0

72.0491654377	74.9849451609	11923.9582069	12070.9923175	85.0

73.5125776263	74.7577976436	11922.7295525	12070.9999278	85.0

73.2509571965	67.8891351314	11929.8529575	12070.9930498	86.0

74.7328891321	67.6875586405	11928.5794869	12070.9999347	86.0

74.492031982	61.4722888314	11935.0293908	12070.9937116	87.0

75.9925275134	61.2935339611	11933.7138794	12070.9999409	87.0

75.770706147	55.668918861	11939.5546848	12070.9943098	88.0

77.2897945285	55.5105239806	11938.199628	12070.9999465	88.0

77.0854380804	50.419884186	11943.4895282	12070.9948505	89.0

78.6231348458	50.279645849	11942.0971709	12070.9999516	89.0

78.4348127855	45.6717746297	11946.8887518	12070.9953392	90.0

79.9911205892	45.5477209848	11945.4611146	12070.9999562	90.0

79.8175284395	41.3763547668	11949.8018978	12070.995781	91.0

81.3924378655	41.2667216694	11948.3408008	12070.9999603	91.0

81.2323846427	37.4900615722	11952.2737343	12070.9961805	92.0

82.8258749804	37.3932711264	11950.780818	12070.9999641	92.0

82.678272111	33.9735506923	11954.3447189	12070.9965417	93.0

84.2903120981	33.8881919791	11952.8214634	12070.9999675	93.0

84.1541636068	30.7912866856	11956.0514181	12070.9968684	94.0

85.7847121402	30.716098457	11954.49916	12070.9999706	94.0

85.6591059369	27.9111730096	11957.4268848	12070.9971638	95.0

87.308112751	27.8450281505	11955.8468324	12070.9999733	95.0

87.1922128704	25.30421793	11958.5010002	12070.997431	96.0

88.8596191834	25.2461095096	11956.8942471	12070.9999758	96.0

88.7526588544	22.9442328881	11959.3007809	12070.9976727	97.0

90.4383979839	22.8932616397	11957.6683185	12070.9999781	97.0

90.3396734226	20.8075601894	11959.8506577	12070.9978913	98.0

92.0436713701	20.7629232749	11958.1933855	12070.9999802	98.0

91.9525362079	18.8728271783	11960.1727258	12070.9980892	99.0

93.6747122138	18.8338081056	11958.4914617	12070.999982	99.0

93.5905724837	17.1207243291	11960.2869714	12070.9982682	100.0

95.3308395525	17.0866839072	11958.5824602	12070.9999837	100.0

95.2531491671	15.5338049362	11960.2114761	12070.9984302	101.0

97.0114145653	15.504173161	11958.4843975	12070.9999852	101.0

96.9396712309	14.0963043031	11959.9626013	12070.9985768	102.0

98.7158369561	14.0705730805	11958.2135766	12070.9999866	102.0

98.6495784728	12.7939765362	11959.5551546	12070.9987096	103.0

