S	I	R	Total	Time
5.14843152387	0.132537249449	428.719031094	433.999999868	116.0

5.14839903694	0.119949566895	428.731638676	433.99998728	117.0

5.22418799019	0.120711523092	428.655100366	433.999999879	117.0

5.22415796648	0.109247399317	428.66658305	433.999988415	118.0

5.30060253156	0.109964867216	428.589432491	433.99999989	118.0

5.30057478067	0.0995217473717	428.599892919	433.999989447	119.0

5.37766254413	0.100197000296	428.522140356	433.9999999	119.0

5.37763689062	0.0906818628851	428.531671631	433.999990385	120.0

