S	I	R	Total	Time
2017.15560584	1.33532804883	2.5090654608	2020.99999935	45.0

2017.01257469	1.29076694088	2.69659396283	2020.99993559	46.0

2016.42016925	1.54280471632	3.03702527856	2020.99999925	46.0

2016.25497904	1.49125977268	3.25368666477	2020.99992548	47.0

2015.58794782	1.77050149818	3.64154981462	2020.99999914	47.0

2015.39846141	1.71127115591	3.89018177608	2020.99991434	48.0

2014.65109249	2.0194002742	4.32950625482	2020.99999901	48.0

2014.4350752	1.95174307848	4.61308385621	2020.99990213	49.0

2013.60149312	2.29041206881	5.10809369491	2020.99999888	49.0

2013.35662171	2.21354774104	5.42971932955	2020.99988878	50.0

2012.43083495	2.58433547057	5.98482831217	2020.99999873	50.0

2012.15471118	2.49744723938	6.34771580847	2020.99987423	51.0

2011.13067235	2.90181091599	6.96751530791	2020.99999857	51.0

2010.82084156	2.80404927076	7.3749676081	2020.99985844	52.0

2009.69251947	3.24327259178	8.06420634458	2020.9999984	52.0

2009.34649437	3.13376057154	8.51958642364	2020.99984136	53.0

2008.10795619	3.60890021856	9.28314180998	2020.99999822	53.0

2007.72324586	3.4867402874	9.78983682153	2020.99982297	54.0

2006.36874671	3.99857332422	10.6326779817	2020.99999802	54.0

2005.94289044	3.8628558102	11.1940569848	2020.99980323	55.0

2004.46696708	4.41183075561	12.1211999731	2020.99999781	55.0

2003.99757242	4.26164375063	12.740565981	2020.99978215	56.0

2002.39513729	4.84783813006	13.7570221572	2020.99999758	56.0

2001.87992144	4.68227866777	14.4375596288	2020.99975974	57.0

2000.14635309	5.30536571296	15.5482785361	2020.99999734	57.0

1999.58318628	5.1235519642	16.2929977812	2020.99973602	58.0

1997.71441205	5.78277882559	17.5028062171	2020.99999709	58.0

1997.10136158	5.58386298127	18.3144864803	2020.99971104	59.0

1995.09392877	6.2780423333	19.6280257217	2020.99999683	59.0

1994.42930215	6.0612237867	20.5091589304	2020.99968487	60.0

1992.28043425	6.78874004373	21.9308222618	2020.99999655	60.0

1991.56281961	6.55327844379	22.8835595351	2020.99965759	61.0

1989.27045497	7.31210899331	24.4174323062	2020.99999627	61.0

1988.49875727	7.05733672155	25.4435353203	2020.99962931	62.0

1986.06156858	7.845087678	27.0933397149	2020.99999597	62.0

1985.23503996	7.57042130802	28.1941388855	2020.99960015	63.0

1982.65243388	8.38437637348	29.9631854129	2020.99999567	63.0

1981.77069695	8.0893267044	31.1395465906	2020.99957025	64.0

1979.04279447	8.92650687978	33.0306940132	2020.99999536	64.0

1978.10585755	8.61068719305	34.2829950146	2020.99953975	65.0

1975.23345662	9.46791840104	36.2986200253	2020.99999505	65.0

1974.24172031	9.13105066967	37.6267378551	2020.99950883	66.0

1971.2262435	10.0050358975	39.7687153357	2020.99999474	66.0

1970.18049843	9.64695477297	41.1720244414	2020.99947764	67.0

1967.02392865	10.5343471603	43.441718614	2020.99999442	67.0

1965.92534471	10.1550016671	44.9190999855	2020.99944636	68.0

1962.6301528	11.0524750603	47.317366247	2020.99999411	68.0

1961.48026045	10.6519280344	48.8672266732	2020.99941516	69.0

1958.0493285	11.5562418775	51.3944234159	2020.99999379	69.0

1956.84999313	11.1346672846	53.0147237788	2020.99938419	70.0

1953.28653712	12.0427232703	55.6707330901	2020.99999348	70.0

1952.03992778	11.600401626	57.3590242307	2020.99935364	71.0

1948.34742292	12.5092902165	60.1432800428	2020.99999318	71.0

1947.05597673	12.0466023989	61.896744502	2020.99932363	72.0

1943.23808825	12.9536380767	64.8082665557	2020.99999288	72.0

1941.90447208	12.4710578701	66.6237643758	2020.99929433	73.0

1937.96499361	13.3738027217	69.6611962613	2020.9999926	73.0

1936.59206437	12.8718884535	71.5353130255	2020.99926585	74.0

1932.53486538	13.7681643703	74.6969625717	2020.99999232	74.0

1931.12563034	13.2475500076	76.6260579525	2020.9992383	75.0

1926.95461335	14.1354403642	79.9099383352	2020.99999205	75.0

1925.51219178	13.5968264211	81.8901935973	2020.9992118	76.0

1921.23125954	14.4746685381	85.2940637094	2020.99999179	76.0

1919.75884647	13.91881311	87.3215268454	2020.99918642	77.0

1915.37187873	14.7851831213	90.8429296996	2020.99999155	77.0

1913.87271178	14.2128933187	92.9135571529	2020.99916225	78.0

1909.38355073	15.066585234	96.5498553477	2020.99999131	78.0

1907.86088054	14.4787092334	98.6595495649	2020.99913934	79.0

1903.27332393	15.3187100419	102.407957121	2020.9999911	79.0

1901.73038837	14.7161299109	104.552599468	2020.99911775	80.0

1897.04818877	15.5415925123	108.410209611	2020.99999089	80.0

1895.48819115	14.9252179073	110.585688458	2020.99909752	81.0

1890.71506	15.7354335168	114.549497182	2020.9999907	81.0

1889.14115117	15.1061962912	116.751731221	2020.99907868	82.0

1884.28076608	15.9005677537	120.818656689	2020.99999052	82.0

1882.69603008	15.2594174617	123.043613718	2020.99906126	83.0

1877.75204394	16.0374346564	127.21051176	2020.99999036	83.0

1876.15948699	15.3853348908	129.454223386	2020.99904527	84.0

1871.1355376	16.146553128	133.717899478	2020.99999021	84.0

1869.53807989	15.4844785928	135.976472259	2020.99903074	85.0

1864.43779896	16.2285006112	140.333690507	2020.99999007	85.0

1862.83826873	15.5574348025	142.603314144	2020.99901768	86.0

1857.66528941	16.2838966961	147.050803847	2020.99998996	86.0

1856.06641897	15.6048300478	149.327757074	2020.99900609	87.0

1850.82438122	16.3133911904	153.862217443	2020.99998985	87.0

1849.22880422	15.627319533	156.142872232	2020.99899599	88.0

1843.92135755	16.3176563382	160.760975878	2020.99998976	88.0

1842.3316073	15.6255795251	163.041800544	2020.99898737	89.0

1836.96241073	16.2973826944	167.740196259	2020.99998969	89.0

1835.380919	15.6003032571	170.017757981	2020.99898024	90.0

1829.9536383	16.2532780278	174.793073299	2020.99998963	90.0

1828.38273438	15.5521997437	177.064040473	2020.9989746	91.0

1822.90103662	16.1860685537	181.912884408	2020.99998958	91.0

1821.34294644	15.4819948295	184.174029167	2020.99897044	92.0

1815.81049235	16.0965017735	189.09299543	2020.99998956	92.0

1814.26733744	15.3904337764	191.341196549	2020.99896776	93.0

1808.68777186	15.9853502226	196.32686746	2020.99998954	93.0

1807.16156807	15.2782847168	198.559113775	2020.99896656	94.0

1801.53850907	15.8534154888	203.608064985	2020.99998954	94.0

1800.03116509	15.1463423623	205.821459363	2020.99896682	95.0

1794.36819217	15.701531953	210.93026543	2020.99998956	95.0

1792.88150782	14.9954314439	213.122029254	2020.99896852	96.0

1787.18214974	15.5305698113	218.287270034	2020.99998959	96.0

1785.71781408	14.826409465	220.454748097	2020.99897164	97.0

